sample	sex_karyotype
S65F1000	XX
S65F5000	XX
S65F10000	XX
S65F100000	XX
S65F1000000	XX
S65M150	XY
S65M200	uncertain
S65M250	XY
S65M300	XY
S65M350	XY
S65M400	XY
S65M450	XY
S65M1000	XY
S65M5000	XY
S65M10000	XY
S65M100000	XY
S65M1000000	XY
S66F150	uncertain
S66F200	XX
S66F250	XX
S66F300	uncertain
S66F350	XX
S66F400	uncertain
S66F450	XX
S66F1000	XX
S66F5000	XX
S66F10000	XX
S66F100000	XX
S66F1000000	XX
S66M150	XY
S66M200	uncertain
S66M250	XY
S66M300	XY
S66M350	XY
S66M400	XX
S66M450	XY
S66M1000	XY
S66M5000	XY
S66M10000	XY
S66M100000	XY
S66M1000000	XY
S67F150	uncertain
S67F200	uncertain
S67F250	XX
S67F300	XX
S67F350	XX
S67F400	XX
S67F450	uncertain
S67F1000	XX
S67F5000	XX
S67F10000	XX
S67F100000	XX
S67F1000000	XX
S67M150	uncertain
S67M200	uncertain
S67M250	XY
S67M300	XY
S67M350	XY
S67M400	uncertain
S67M450	XY
S67M1000	XY
S67M5000	XY
S67M10000	XY
S67M100000	XY
S67M1000000	XY
S68F150	uncertain
S68F200	uncertain
S68F250	XX
S68F300	XX
S68F350	uncertain
S68F400	XX
S68F450	uncertain
S68F1000	XX
S68F5000	XX
S68F10000	XX
S68F100000	XX
S68F1000000	XX
S68M150	uncertain
S68M200	XY
S68M250	XY
S68M300	uncertain
S68M350	XY
S68M400	uncertain
S68M450	uncertain
S68M1000	XY
S68M5000	XY
S68M10000	XY
S68M100000	XY
S68M1000000	XY
S69F150	uncertain
S69F200	uncertain
S69F250	XX
S69F300	XX
S69F350	uncertain
S69F400	XX
S69F450	XX
S69F1000	XX
S69F5000	XX
S69F10000	XX
S69F100000	XX
S69F1000000	XX
S69M150	XY
S69M200	XY
S69M250	XY
S69M300	XY
S69M350	XY
S69M400	XY
S69M450	XY
S69M1000	XY
S69M5000	XY
S69M10000	XY
S69M100000	XY
S69M1000000	XY
S70F150	uncertain
S70F200	uncertain
S70F250	uncertain
S70F300	XX
S70F350	XX
S70F400	XX
S70F450	XX
S70F1000	XX
S70F5000	XX
S70F10000	XX
S70F100000	XX
S70F1000000	XX
S70M150	XY
S70M200	uncertain
S70M250	uncertain
S70M300	uncertain
S70M350	XY
S70M400	XY
S70M450	XY
S70M1000	XY
S70M5000	XY
S70M10000	XY
S70M100000	XY
S70M1000000	XY
S71F150	uncertain
S71F200	uncertain
S71F250	uncertain
S71F300	uncertain
S71F350	uncertain
S71F400	XX
S71F450	XX
S71F1000	XX
S71F5000	XX
S71F10000	XX
S71F100000	XX
S71F1000000	XX
S71M150	XY
S71M200	XY
S71M250	XY
S71M300	XY
S71M350	uncertain
S71M400	XY
S71M450	XY
S71M1000	XY
S71M5000	XY
S71M10000	XY
S71M100000	XY
S71M1000000	XY
S72F150	uncertain
S72F200	uncertain
S72F250	XX
S72F300	uncertain
S72F350	XX
S72F400	uncertain
S72F450	XX
S72F1000	XX
S72F5000	XX
S72F10000	XX
S72F100000	XX
S72F1000000	XX
S72M150	XY
S72M200	uncertain
S72M250	XY
S72M300	XY
S72M350	XY
S72M400	XY
S72M450	XY
S72M1000	XY
S72M5000	XY
S72M10000	XY
S72M100000	XY
S72M1000000	XY
S73F150	uncertain
S73F200	uncertain
S73F250	XX
S73F300	uncertain
S73F350	XX
S73F400	XX
S73F450	XX
S73F1000	XX
S73F5000	XX
S73F10000	XX
S73F100000	XX
S73F1000000	XX
S73M150	XY
S73M200	uncertain
S73M250	XY
S73M300	XY
S73M350	uncertain
S73M400	XY
S73M450	XY
S73M1000	XY
S73M5000	XY
S73M10000	XY
S73M100000	XY
S73M1000000	XY
S74F150	uncertain
S74F200	XX
S74F250	uncertain
S74F300	XX
S74F350	XX
S74F400	uncertain
S74F450	XX
S74F1000	XX
S74F5000	XX
S74F10000	XX
S74F100000	XX
S74F1000000	XX
S74M150	uncertain
S74M200	uncertain
S74M250	uncertain
S74M300	XY
S74M350	XY
S74M400	XY
S74M450	XY
S74M1000	XY
S74M5000	XY
S74M10000	XY
S74M100000	XY
S74M1000000	XY
S75F150	uncertain
S75F200	uncertain
S75F250	uncertain
S75F300	uncertain
S75F350	uncertain
S75F400	XX
S75F450	uncertain
S75F1000	XX
S75F5000	XX
S75F10000	XX
S75F100000	XX
S75F1000000	XX
S75M150	uncertain
S75M200	XY
S75M250	uncertain
S75M300	XY
S75M350	uncertain
S75M400	uncertain
S75M450	uncertain
S75M1000	XY
S75M5000	XY
S75M10000	XY
S75M100000	XY
S75M1000000	XY
S76F150	uncertain
S76F200	XX
S76F250	uncertain
S76F300	uncertain
S76F350	XX
S76F400	XX
S76F450	XX
S76F1000	XX
S76F5000	XX
S76F10000	XX
S76F100000	XX
S76F1000000	XX
S76M150	uncertain
S76M200	uncertain
S76M250	XY
S76M300	XY
S76M350	XY
S76M400	XY
S76M450	XY
S76M1000	XY
S76M5000	XY
S76M10000	XY
S76M100000	XY
S76M1000000	XY
S77F150	XX
S77F200	uncertain
S77F250	XX
S77F300	uncertain
S77F350	XX
S77F400	uncertain
S77F450	XX
S77F1000	XX
S77F5000	XX
S77F10000	XX
S77F100000	XX
S77F1000000	XX
S77M150	XY
S77M200	XY
S77M250	XY
S77M300	XY
S77M350	XY
S77M400	XY
S77M450	XY
S77M1000	XY
S77M5000	XY
S77M10000	XY
S77M100000	XY
S77M1000000	XY
S78F150	uncertain
S78F200	uncertain
S78F250	XX
S78F300	uncertain
S78F350	uncertain
S78F400	XX
S78F450	XX
S78F1000	XX
S78F5000	XX
S78F10000	XX
S78F100000	XX
S78F1000000	XX
S78M150	uncertain
S78M200	XY
S78M250	XY
S78M300	XY
S78M350	XY
S78M400	XY
S78M450	XY
S78M1000	XY
S78M5000	XY
S78M10000	XY
S78M100000	XY
S78M1000000	XY
S79F150	uncertain
S79F200	XX
S79F250	uncertain
S79F300	uncertain
S79F350	uncertain
S79F400	XX
S79F450	XX
S79F1000	XX
S79F5000	XX
S79F10000	XX
S79F100000	XX
S79F1000000	XX
S79M150	uncertain
S79M200	uncertain
S79M250	XY
S79M300	XY
S79M350	XY
S79M400	XY
S79M450	XY
S79M1000	XY
S79M5000	XY
S79M10000	XY
S79M100000	XY
S79M1000000	XY
S80F150	uncertain
S80F200	XX
S80F250	XX
S80F300	XX
S80F350	XX
S80F400	uncertain
S80F450	XX
S80F1000	XX
S80F5000	XX
S80F10000	XX
S80F100000	XX
S80F1000000	XX
S80M150	uncertain
S80M200	XY
S80M250	uncertain
S80M300	XY
S80M350	XY
S80M400	XY
S80M450	XY
S80M1000	XY
S80M5000	XY
S80M10000	XY
S80M100000	XY
S80M1000000	XY
S81F150	uncertain
S81F200	uncertain
S81F250	uncertain
S81F300	uncertain
S81F350	XX
S81F400	uncertain
S81F450	XX
S81F1000	XX
S81F5000	XX
S81F10000	XX
S81F100000	XX
S81F1000000	XX
S81M150	uncertain
S81M200	XY
S81M250	XY
S81M300	uncertain
S81M350	XY
S81M400	XY
S81M450	XY
S81M1000	XY
S81M5000	XY
S81M10000	XY
S81M100000	XY
S81M1000000	XY
S82F150	XX
S82F200	uncertain
S82F250	XX
S82F300	XX
S82F350	uncertain
S82F400	XX
S82F450	XX
S82F1000	XX
S82F5000	XX
S82F10000	XX
S82F100000	XX
S82F1000000	XX
S82M150	XY
S82M200	uncertain
S82M250	XY
S82M300	XY
S82M350	uncertain
S82M400	XY
S82M450	XY
S82M1000	XY
S82M5000	XY
S82M10000	XY
S82M100000	XY
S82M1000000	XY
S83F150	XX
S83F200	uncertain
S83F250	uncertain
S83F300	uncertain
S83F350	XX
S83F400	XX
S83F450	XX
S83F1000	XX
S83F5000	XX
S83F10000	XX
S83F100000	XX
S83F1000000	XX
S83M150	uncertain
S83M200	uncertain
S83M250	XY
S83M300	uncertain
S83M350	XY
S83M400	XY
S83M450	XY
S83M1000	XY
S83M5000	XY
S83M10000	XY
S83M100000	XY
S83M1000000	XY
S84F150	XX
S84F200	uncertain
S84F250	uncertain
S84F300	XX
S84F350	XX
S84F400	XX
S84F450	XX
S84F1000	XX
S84F5000	XX
S84F10000	XX
S84F100000	XX
S84F1000000	XX
S84M150	uncertain
S84M200	XY
S84M250	XY
S84M300	XY
S84M350	XY
S84M400	XY
S84M450	XY
S84M1000	XY
S84M5000	XY
S84M10000	XY
S84M100000	XY
S84M1000000	XY
S85F150	uncertain
S85F200	uncertain
S85F250	XX
S85F300	XX
S85F350	XX
S85F400	XX
S85F450	XX
S85F1000	uncertain
S85F5000	XX
S85F10000	XX
S85F100000	XX
S85F1000000	XX
S85M150	uncertain
S85M200	uncertain
S85M250	XY
S85M300	XY
S85M350	uncertain
S85M400	uncertain
S85M450	XY
S85M1000	XY
S85M5000	XY
S85M10000	XY
S85M100000	XY
S85M1000000	XY
S86F150	XX
S86F200	uncertain
S86F250	XX
S86F300	XX
S86F350	XX
S86F400	XX
S86F450	XX
S86F1000	XX
S86F5000	XX
S86F10000	XX
S86F100000	XX
S86F1000000	XX
S86M150	XY
S86M200	uncertain
S86M250	XY
S86M300	XY
S86M350	XY
S86M400	XY
S86M450	XY
S86M1000	XY
S86M5000	XY
S86M10000	XY
S86M100000	XY
S86M1000000	XY
S87F150	uncertain
S87F200	XX
S87F250	uncertain
S87F300	XX
S87F350	XX
S87F400	XX
S87F450	XX
S87F1000	XX
S87F5000	XX
S87F10000	XX
S87F100000	XX
S87F1000000	XX
S87M150	XY
S87M200	XY
S87M250	uncertain
S87M300	XY
S87M350	XY
S87M400	XY
S87M450	XY
S87M1000	XY
S87M5000	XY
S87M10000	XY
S87M100000	XY
S87M1000000	XY
S88F150	XX
S88F200	XX
S88F250	uncertain
S88F300	XX
S88F350	XX
S88F400	uncertain
S88F450	XX
S88F1000	XX
S88F5000	XX
S88F10000	XX
S88F100000	XX
S88F1000000	XX
S88M150	uncertain
S88M200	uncertain
S88M250	XY
S88M300	uncertain
S88M350	XY
S88M400	uncertain
S88M450	XY
S88M1000	XY
S88M5000	XY
S88M10000	XY
S88M100000	XY
S88M1000000	XY
S89F150	XX
S89F200	uncertain
S89F250	XX
S89F300	uncertain
S89F350	XX
S89F400	uncertain
S89F450	XX
S89F1000	XX
S89F5000	XX
S89F10000	XX
S89F100000	XX
S89F1000000	XX
S89M150	XY
S89M200	uncertain
S89M250	XY
S89M300	XY
S89M350	uncertain
S89M400	XY
S89M450	XY
S89M1000	XY
S89M5000	XY
S89M10000	XY
S89M100000	XY
S89M1000000	XY
S90F150	uncertain
S90F200	uncertain
S90F250	XX
S90F300	XX
S90F350	XX
S90F400	uncertain
S90F450	XX
S90F1000	XX
S90F5000	XX
S90F10000	XX
S90F100000	XX
S90F1000000	XX
S90M150	XY
S90M200	uncertain
S90M250	uncertain
S90M300	XY
S90M350	XY
S90M400	uncertain
S90M450	XY
S90M1000	XY
S90M5000	XY
S90M10000	XY
S90M100000	XY
S90M1000000	XY
S91F150	uncertain
S91F200	uncertain
S91F250	uncertain
S91F300	XX
S91F350	uncertain
S91F400	XX
S91F450	XX
S91F1000	XX
S91F5000	XX
S91F10000	XX
S91F100000	XX
S91F1000000	XX
S91M150	uncertain
S91M200	uncertain
S91M250	XY
S91M300	uncertain
S91M350	XY
S91M400	XY
S91M450	XY
S91M1000	XY
S91M5000	XY
S91M10000	XY
S91M100000	XY
S91M1000000	XY
S92F150	XX
S92F200	XX
S92F250	XX
S92F300	XX
S92F350	XX
S92F400	uncertain
S92F450	XX
S92F1000	XX
S92F5000	XX
S92F10000	XX
S92F100000	XX
S92F1000000	XX
S92M150	XY
S92M200	XY
S92M250	uncertain
S92M300	uncertain
S92M350	uncertain
S92M400	XY
S92M450	XY
S92M1000	XY
S92M5000	XY
S92M10000	XY
S92M100000	XY
S92M1000000	XY
S93F150	uncertain
S93F200	XX
S93F250	XX
S93F300	XX
S93F350	XX
S93F400	XX
S93F450	XX
S93F1000	XX
S93F5000	XX
S93F10000	XX
S93F100000	XX
S93F1000000	XX
S93M150	uncertain
S93M200	XY
S93M250	uncertain
S93M300	uncertain
S93M350	XY
S93M400	XY
S93M450	XY
S93M1000	XY
S93M5000	XY
S93M10000	XY
S93M100000	XY
S93M1000000	XY
S94F150	uncertain
S94F200	XX
S94F250	uncertain
S94F300	XX
S94F350	uncertain
S94F400	uncertain
S94F450	XX
S94F1000	XX
S94F5000	XX
S94F10000	XX
S94F100000	XX
S94F1000000	XX
S94M150	XY
S94M200	XY
S94M250	XY
S94M300	uncertain
S94M350	XY
S94M400	XY
S94M450	XY
S94M1000	XY
S94M5000	XY
S94M10000	XY
S94M100000	XY
S94M1000000	XY
S95F150	uncertain
S95F200	uncertain
S95F250	uncertain
S95F300	XX
S95F350	uncertain
S95F400	XX
S95F450	uncertain
S95F1000	XX
S95F5000	XX
S95F10000	XX
S95F100000	XX
S95F1000000	XX
S95M150	uncertain
S95M200	uncertain
S95M250	XY
S95M300	XY
S95M350	XY
S95M400	uncertain
S95M450	XY
S95M1000	XY
S95M5000	XY
S95M10000	XY
S95M100000	XY
S95M1000000	XY
S96F150	uncertain
S96F200	uncertain
S96F250	XX
S96F300	XX
S96F350	XX
S96F400	XX
S96F450	XX
S96F1000	XX
S96F5000	XX
S96F10000	XX
S96F100000	XX
S96F1000000	XX
S96M150	uncertain
S96M200	XY
S96M250	XY
S96M300	XY
S96M350	XY
S96M400	uncertain
S96M450	XY
S96M1000	XY
S96M5000	XY
S96M10000	XY
S96M100000	XY
S96M1000000	XY
S97F150	uncertain
S97F200	uncertain
S97F250	XX
S97F300	XX
S97F350	uncertain
S97F400	XX
S97F450	uncertain
S97F1000	XX
S97F5000	XX
S97F10000	XX
S97F100000	XX
S97F1000000	XX
S97M150	uncertain
S97M200	XY
S97M250	uncertain
S97M300	XY
S97M350	XY
S97M400	XY
S97M450	XY
S97M1000	uncertain
S97M5000	XY
S97M10000	XY
S97M100000	XY
S97M1000000	XY
S98F150	uncertain
S98F200	uncertain
S98F250	uncertain
S98F300	XX
S98F350	uncertain
S98F400	XX
S98F450	uncertain
S98F1000	XX
S98F5000	XX
S98F10000	XX
S98F100000	XX
S98F1000000	XX
S98M150	XY
S98M200	XY
S98M250	XY
S98M300	uncertain
S98M350	uncertain
S98M400	uncertain
S98M450	XY
S98M1000	XY
S98M5000	XY
S98M10000	XY
S98M100000	XY
S98M1000000	XY
S99F150	uncertain
S99F200	uncertain
S99F250	uncertain
S99F300	uncertain
S99F350	XX
S99F400	XX
S99F450	XX
S99F1000	XX
S99F5000	XX
S99F10000	XX
S99F100000	XX
S99F1000000	XX
S99M150	uncertain
S99M200	uncertain
S99M250	XY
S99M300	uncertain
S99M350	XY
S99M400	XY
S99M450	XY
S99M1000	XY
S99M5000	XY
S99M10000	XY
S99M100000	XY
S99M1000000	XY
S100F150	uncertain
S100F200	uncertain
S100F250	XX
S100F300	XX
S100F350	uncertain
S100F400	XX
S100F450	XX
S100F1000	XX
S100F5000	XX
S100F10000	XX
S100F100000	XX
S100F1000000	XX
S100M150	uncertain
S100M200	uncertain
S100M250	XY
S100M300	XY
S100M350	XY
S100M400	XY
S100M450	XY
S100M1000	XY
S100M5000	XY
S100M10000	XY
S100M100000	XY
S100M1000000	XY
S101F150	uncertain
S101F200	XX
S101F250	uncertain
S101F300	uncertain
S101F350	XX
S101F400	uncertain
S101F450	XX
S101F1000	XX
S101F5000	XX
S101F10000	XX
S101F100000	XX
S101F1000000	XX
S101M150	uncertain
S101M200	uncertain
S101M250	XY
S101M300	uncertain
S101M350	uncertain
S101M400	XY
S101M450	XY
S101M1000	XY
S101M5000	XY
S101M10000	XY
S101M100000	XY
S101M1000000	XY
S102F150	uncertain
S102F200	uncertain
S102F250	XX
S102F300	XX
S102F350	XX
S102F400	uncertain
S102F450	XX
S102F1000	XX
S102F5000	XX
S102F10000	XX
S102F100000	XX
S102F1000000	XX
S102M150	uncertain
S102M200	uncertain
S102M250	XY
S102M300	XY
S102M350	XY
S102M400	XY
S102M450	XY
S102M1000	XY
S102M5000	XY
S102M10000	XY
S102M100000	XY
S102M1000000	XY
S103F150	uncertain
S103F200	uncertain
S103F250	uncertain
S103F300	XX
S103F350	XX
S103F400	XX
S103F450	XX
S103F1000	XX
S103F5000	XX
S103F10000	XX
S103F100000	XX
S103F1000000	XX
S103M150	uncertain
S103M200	XY
S103M250	uncertain
S103M300	XY
S103M350	uncertain
S103M400	XY
S103M450	XY
S103M1000	XY
S103M5000	XY
S103M10000	XY
S103M100000	XY
S103M1000000	XY
S104F150	XX
S104F200	uncertain
S104F250	uncertain
S104F300	XX
S104F350	XX
S104F400	XX
S104F450	XX
S104F1000	XX
S104F5000	XX
S104F10000	XX
S104F100000	XX
S104F1000000	XX
S104M150	uncertain
S104M200	uncertain
S104M250	XY
S104M300	XY
S104M350	uncertain
S104M400	XY
S104M450	XY
S104M1000	XY
S104M5000	XY
S104M10000	XY
S104M100000	XY
S104M1000000	XY
S105F150	uncertain
S105F200	uncertain
S105F250	uncertain
S105F300	uncertain
S105F350	uncertain
S105F400	XX
S105F450	XX
S105F1000	XX
S105F5000	XX
S105F10000	XX
S105F100000	XX
S105F1000000	XX
S105M150	uncertain
S105M200	uncertain
S105M250	XY
S105M300	XY
S105M350	XY
S105M400	uncertain
S105M450	XY
S105M1000	XY
S105M5000	XY
S105M10000	XY
S105M100000	XY
S105M1000000	XY
S106F150	XX
S106F200	uncertain
S106F250	XX
S106F300	XX
S106F350	XX
S106F400	XX
S106F450	XX
S106F1000	XX
S106F5000	XX
S106F10000	XX
S106F100000	XX
S106F1000000	XX
S106M150	uncertain
S106M200	uncertain
S106M250	XY
S106M300	uncertain
S106M350	XY
S106M400	uncertain
S106M450	XY
S106M1000	XY
S106M5000	XY
S106M10000	XY
S106M100000	XY
S106M1000000	XY
S107F150	uncertain
S107F200	uncertain
S107F250	uncertain
S107F300	XX
S107F350	XX
S107F400	XX
S107F450	XX
S107F1000	XX
S107F5000	XX
S107F10000	XX
S107F100000	XX
S107F1000000	XX
S107M150	XY
S107M200	uncertain
S107M250	uncertain
S107M300	uncertain
S107M350	XY
S107M400	XY
S107M450	XY
S107M1000	XY
S107M5000	XY
S107M10000	XY
S107M100000	XY
S107M1000000	XY
S108F150	XX
S108F200	uncertain
S108F250	XX
S108F300	XX
S108F350	XX
S108F400	XX
S108F450	XX
S108F1000	XX
S108F5000	XX
S108F10000	XX
S108F100000	XX
S108F1000000	XX
S108M150	XY
S108M200	XY
S108M250	XY
S108M300	XY
S108M350	uncertain
S108M400	XY
S108M450	XY
S108M1000	XY
S108M5000	XY
S108M10000	XY
S108M100000	XY
S108M1000000	XY
S109F150	uncertain
S109F200	uncertain
S109F250	uncertain
S109F300	uncertain
S109F350	XX
S109F400	XX
S109F450	XX
S109F1000	XX
S109F5000	XX
S109F10000	XX
S109F100000	XX
S109F1000000	XX
S109M150	XY
S109M200	XY
S109M250	XY
S109M300	XY
S109M350	XY
S109M400	XY
S109M450	XY
S109M1000	XY
S109M5000	XY
S109M10000	XY
S109M100000	XY
S109M1000000	XY
S110F150	uncertain
S110F200	XX
S110F250	XX
S110F300	XX
S110F350	XX
S110F400	XX
S110F450	uncertain
S110F1000	XX
S110F5000	XX
S110F10000	XX
S110F100000	XX
S110F1000000	XX
S110M150	XY
S110M200	uncertain
S110M250	uncertain
S110M300	XY
S110M350	XY
S110M400	XY
S110M450	uncertain
S110M1000	XY
S110M5000	XY
S110M10000	XY
S110M100000	XY
S110M1000000	XY
S111F150	uncertain
S111F200	XX
S111F250	uncertain
S111F300	uncertain
S111F350	XX
S111F400	XX
S111F450	uncertain
S111F1000	XX
S111F5000	XX
S111F10000	XX
S111F100000	XX
S111F1000000	XX
S111M150	uncertain
S111M200	XY
S111M250	XY
S111M300	XY
S111M350	uncertain
S111M400	XY
S111M450	XY
S111M1000	XY
S111M5000	XY
S111M10000	XY
S111M100000	XY
S111M1000000	XY
S112F150	XX
S112F200	uncertain
S112F250	uncertain
S112F300	uncertain
S112F350	XX
S112F400	XX
S112F450	XX
S112F1000	XX
S112F5000	XX
S112F10000	XX
S112F100000	XX
S112F1000000	XX
S112M150	uncertain
S112M200	XY
S112M250	XY
S112M300	XY
S112M350	XY
S112M400	XY
S112M450	XY
S112M1000	XY
S112M5000	XY
S112M10000	XY
S112M100000	XY
S112M1000000	XY
S113F150	uncertain
S113F200	uncertain
S113F250	XX
S113F300	uncertain
S113F350	XX
S113F400	XX
S113F450	XX
S113F1000	XX
S113F5000	XX
S113F10000	XX
S113F100000	XX
S113F1000000	XX
S113M150	XY
S113M200	uncertain
S113M250	XY
S113M300	uncertain
S113M350	uncertain
S113M400	XY
S113M450	uncertain
S113M1000	XY
S113M5000	XY
S113M10000	XY
S113M100000	XY
S113M1000000	XY
S114F150	uncertain
S114F200	uncertain
S114F250	XX
S114F300	XX
S114F350	XX
S114F400	XX
S114F450	XX
S114F1000	XX
S114F5000	XX
S114F10000	XX
S114F100000	XX
S114F1000000	XX
S114M150	uncertain
S114M200	uncertain
S114M250	XY
S114M300	XY
S114M350	XY
S114M400	uncertain
S114M450	XY
S114M1000	XY
S114M5000	XY
S114M10000	XY
S114M100000	XY
S114M1000000	XY
S115F150	uncertain
S115F200	uncertain
S115F250	uncertain
S115F300	XX
S115F350	XX
S115F400	uncertain
S115F450	XX
S115F1000	XX
S115F5000	XX
S115F10000	XX
S115F100000	XX
S115F1000000	XX
S115M150	XY
S115M200	XY
S115M250	XY
S115M300	XY
S115M350	XY
S115M400	XY
S115M450	XY
S115M1000	XY
S115M5000	XY
S115M10000	XY
S115M100000	XY
S115M1000000	XY
S116F150	uncertain
S116F200	uncertain
S116F250	XX
S116F300	XX
S116F350	XX
S116F400	XX
S116F450	XX
S116F1000	XX
S116F5000	XX
S116F10000	XX
S116F100000	XX
S116F1000000	XX
S116M150	uncertain
S116M200	XY
S116M250	XY
S116M300	uncertain
S116M350	XY
S116M400	XY
S116M450	XY
S116M1000	XY
S116M5000	XY
S116M10000	XY
S116M100000	XY
S116M1000000	XY
S117F150	XX
S117F200	uncertain
S117F250	XX
S117F300	uncertain
S117F350	XX
S117F400	XX
S117F450	XX
S117F1000	XX
S117F5000	XX
S117F10000	XX
S117F100000	XX
S117F1000000	XX
S117M150	uncertain
S117M200	XY
S117M250	XY
S117M300	uncertain
S117M350	XY
S117M400	uncertain
S117M450	XY
S117M1000	XY
S117M5000	XY
S117M10000	XY
S117M100000	XY
S117M1000000	XY
S118F150	uncertain
S118F200	uncertain
S118F250	XX
S118F300	XX
S118F350	uncertain
S118F400	XX
S118F450	XX
S118F1000	XX
S118F5000	XX
S118F10000	XX
S118F100000	XX
S118F1000000	XX
S118M150	XY
S118M200	uncertain
S118M250	XY
S118M300	uncertain
S118M350	XY
S118M400	uncertain
S118M450	XY
S118M1000	XY
S118M5000	XY
S118M10000	XY
S118M100000	XY
S118M1000000	XY
S119F150	uncertain
S119F200	XX
S119F250	uncertain
S119F300	XX
S119F350	XX
S119F400	XX
S119F450	XX
S119F1000	XX
S119F5000	XX
S119F10000	XX
S119F100000	XX
S119F1000000	XX
S119M150	uncertain
S119M200	uncertain
S119M250	uncertain
S119M300	XY
S119M350	uncertain
S119M400	XY
S119M450	XY
S119M1000	XY
S119M5000	XY
S119M10000	XY
S119M100000	XY
S119M1000000	XY
S120F150	uncertain
S120F200	XX
S120F250	XX
S120F300	uncertain
S120F350	XX
S120F400	uncertain
S120F450	uncertain
S120F1000	XX
S120F5000	XX
S120F10000	XX
S120F100000	XX
S120F1000000	XX
S120M150	XY
S120M200	uncertain
S120M250	XY
S120M300	XY
S120M350	XY
S120M400	XY
S120M450	XY
S120M1000	XY
S120M5000	XY
S120M10000	XY
S120M100000	XY
S120M1000000	XY
S121F150	XX
S121F200	uncertain
S121F250	XX
S121F300	XX
S121F350	XX
S121F400	XX
S121F450	XX
S121F1000	XX
S121F5000	XX
S121F10000	XX
S121F100000	XX
S121F1000000	XX
S121M150	uncertain
S121M200	uncertain
S121M250	XY
S121M300	XY
S121M350	XY
S121M400	XY
S121M450	XY
S121M1000	XY
S121M5000	XY
S121M10000	XY
S121M100000	XY
S121M1000000	XY
S122F150	uncertain
S122F200	uncertain
S122F250	XX
S122F300	XX
S122F350	XX
S122F400	uncertain
S122F450	XX
S122F1000	XX
S122F5000	XX
S122F10000	XX
S122F100000	XX
S122F1000000	XX
S122M200	uncertain
S122M250	uncertain
S122M300	uncertain
S122M350	XY
S122M400	XY
S122M450	XY
S122M1000	XY
S122M5000	XY
S122M10000	XY
S122M100000	XY
S122M1000000	XY
S123F150	uncertain
S123F200	uncertain
S123F250	XX
S123F300	uncertain
S123F350	XX
S123F400	XX
S123F450	XX
S123F1000	XX
S123F5000	XX
S123F10000	XX
S123F100000	XX
S123F1000000	XX
S123M150	XY
S123M200	uncertain
S123M250	uncertain
S123M300	XY
S123M350	XY
S123M400	XY
S123M450	XY
S123M1000	XY
S123M5000	XY
S123M10000	XY
S123M100000	XY
S123M1000000	XY
S124F150	uncertain
S124F200	XX
S124F250	XX
S124F300	XX
S124F350	XX
S124F400	XX
S124F450	uncertain
S124F1000	XX
S124F5000	XX
S124F10000	XX
S124F100000	XX
S124F1000000	XX
S124M150	uncertain
S124M200	uncertain
S124M250	uncertain
S124M300	XY
S124M350	XY
S124M400	XY
S124M450	XY
S124M1000	XY
S124M5000	XY
S124M10000	XY
S124M100000	XY
S124M1000000	XY
S125F150	uncertain
S125F200	uncertain
S125F250	uncertain
S125F300	XX
S125F350	uncertain
S125F400	XX
S125F450	XX
S125F1000	XX
S125F5000	XX
S125F10000	XX
S125F100000	XX
S125F1000000	XX
S125M150	XY
S125M200	uncertain
S125M250	uncertain
S125M300	XY
S125M350	uncertain
S125M400	XY
S125M450	XY
S125M1000	XY
S125M5000	XY
S125M10000	XY
S125M100000	XY
S125M1000000	XY
S126F150	uncertain
S126F200	uncertain
S126F250	uncertain
S126F300	XX
S126F350	XX
S126F400	XX
S126F450	XX
S126F1000	XX
S126F5000	XX
S126F10000	XX
S126F100000	XX
S126F1000000	XX
S126M150	uncertain
S126M200	XY
S126M250	XY
S126M300	XY
S126M350	uncertain
S126M400	XY
S126M450	XY
S126M1000	XY
S126M5000	XY
S126M10000	XY
S126M100000	XY
S126M1000000	XY
S127F150	uncertain
S127F200	uncertain
S127F250	XX
S127F300	XX
S127F350	uncertain
S127F400	XX
S127F450	XX
S127F1000	XX
S127F5000	XX
S127F10000	XX
S127F100000	XX
S127F1000000	XX
S127M150	XY
S127M200	uncertain
S127M250	XY
S127M300	XY
S127M350	XY
S127M400	XY
S127M450	XY
S127M1000	uncertain
S127M5000	XY
S127M10000	XY
S127M100000	XY
S127M1000000	XY
S128F150	uncertain
S128F200	uncertain
S128F250	XX
S128F300	XX
S128F350	uncertain
S128F400	uncertain
S128F450	uncertain
S128F1000	XX
S128F5000	XX
S128F10000	XX
S128F100000	XX
S128F1000000	XX
S128M150	uncertain
S128M200	XY
S128M250	XY
S128M300	uncertain
S128M350	XY
S128M400	uncertain
S128M450	XY
S128M1000	XY
S128M5000	XY
S128M10000	XY
S128M100000	XY
S128M1000000	XY
S129F150	uncertain
S129F200	XX
S129F250	uncertain
S129F300	uncertain
S129F350	XX
S129F400	XX
S129F450	XX
S129F1000	XX
S129F5000	XX
S129F10000	XX
S129F100000	XX
S129F1000000	XX
S129M150	XY
S129M200	uncertain
S129M250	XY
S129M300	uncertain
S129M350	XY
S129M400	XY
S129M450	uncertain
S129M1000	XY
S129M5000	XY
S129M10000	XY
S129M100000	XY
S129M1000000	XY
S130F150	uncertain
S130F200	uncertain
S130F250	uncertain
S130F300	XX
S130F350	XX
S130F400	uncertain
S130F450	XX
S130F1000	XX
S130F5000	XX
S130F10000	XX
