sample	sex_karyotype
E_S63F350_hf0.50	XX
E_S63F350_hf0.95	XX
E_S63F350_hf1	XX
E_S63F450_hf0.001	uncertain
E_S63F450_hf0.01	uncertain
E_S63F450_hf0.10	uncertain
E_S63F450_hf0.50	uncertain
E_S63F450_hf0.95	uncertain
E_S63F450_hf1	uncertain
E_S63M10000_hf0.001	XY
E_S63M10000_hf0.01	XY
E_S63M10000_hf0.10	XY
E_S63M10000_hf0.50	XY
E_S63M10000_hf0.95	XY
E_S63M10000_hf1	XY
E_S63M1000_hf0.001	XY
E_S63M1000_hf0.01	XY
E_S63M1000_hf0.10	XY
E_S63M1000_hf0.50	XY
E_S63M1000_hf0.95	XY
E_S63M1000_hf1	XY
E_S63M150_hf0.001	uncertain
E_S63M150_hf0.01	uncertain
E_S63M150_hf0.10	uncertain
E_S63M150_hf0.50	uncertain
E_S63M150_hf0.95	uncertain
E_S63M150_hf1	uncertain
E_S63M250_hf0.001	XY
E_S63M250_hf0.01	XY
E_S63M250_hf0.10	XY
E_S63M250_hf0.50	XY
E_S63M250_hf0.95	XY
E_S63M250_hf1	XY
E_S63M350_hf0.001	uncertain
E_S63M350_hf0.01	uncertain
E_S63M350_hf0.10	uncertain
E_S63M350_hf0.50	uncertain
E_S63M350_hf0.95	uncertain
E_S63M350_hf1	uncertain
E_S63M450_hf0.001	uncertain
E_S63M450_hf0.01	uncertain
E_S63M450_hf0.10	uncertain
E_S63M450_hf0.50	uncertain
E_S63M450_hf0.95	uncertain
E_S63M450_hf1	uncertain
E_S64F10000_hf0.001	XX
E_S64F10000_hf0.01	XX
E_S64F10000_hf0.10	XX
E_S64F10000_hf0.50	XX
E_S64F10000_hf0.95	XX
E_S64F10000_hf1	XX
E_S64F1000_hf0.001	XX
E_S64F1000_hf0.01	XX
E_S64F1000_hf0.10	XX
E_S64F1000_hf0.50	XX
E_S64F1000_hf0.95	XX
E_S64F1000_hf1	XX
E_S64F150_hf0.001	uncertain
E_S64F150_hf0.01	uncertain
E_S64F150_hf0.10	uncertain
E_S64F150_hf0.50	uncertain
E_S64F150_hf0.95	uncertain
E_S64F150_hf1	uncertain
E_S64F250_hf0.001	uncertain
E_S64F250_hf0.01	uncertain
E_S64F250_hf0.10	uncertain
E_S64F250_hf0.50	uncertain
E_S64F250_hf0.95	uncertain
E_S64F250_hf1	uncertain
E_S64F350_hf0.001	XX
E_S64F350_hf0.01	XX
E_S64F350_hf0.10	XX
E_S64F350_hf0.50	XX
E_S64F350_hf0.95	XX
E_S64F350_hf1	XX
E_S64F450_hf0.001	XX
E_S64F450_hf0.01	XX
E_S64F450_hf0.10	XX
E_S64F450_hf0.50	XX
E_S64F450_hf0.95	XX
E_S64F450_hf1	XX
E_S64M10000_hf0.001	XY
E_S64M10000_hf0.01	XY
E_S64M10000_hf0.10	XY
E_S64M10000_hf0.50	XY
E_S64M10000_hf0.95	XY
E_S64M10000_hf1	XY
E_S64M1000_hf0.001	XY
E_S64M1000_hf0.01	XY
E_S64M1000_hf0.10	XY
E_S64M1000_hf0.50	XY
E_S64M1000_hf0.95	XY
E_S64M1000_hf1	XY
E_S64M150_hf0.001	uncertain
E_S64M150_hf0.01	uncertain
E_S64M150_hf0.10	uncertain
E_S64M150_hf0.50	uncertain
E_S64M150_hf0.95	uncertain
E_S64M150_hf1	uncertain
E_S64M250_hf0.001	uncertain
E_S64M250_hf0.01	uncertain
E_S64M250_hf0.10	uncertain
E_S64M250_hf0.50	uncertain
E_S64M250_hf0.95	uncertain
E_S64M250_hf1	uncertain
E_S64M350_hf0.001	XY
E_S64M350_hf0.01	XY
E_S64M350_hf0.10	XY
E_S64M350_hf0.50	XY
E_S64M350_hf0.95	XY
E_S64M350_hf1	XY
E_S64M450_hf0.001	XY
E_S64M450_hf0.01	XY
E_S64M450_hf0.10	XY
E_S64M450_hf0.50	XY
E_S64M450_hf0.95	XY
E_S64M450_hf1	XY
E_S65F10000_hf0.001	XX
E_S65F10000_hf0.01	XX
E_S65F10000_hf0.10	XX
E_S65F10000_hf0.50	XX
E_S65F10000_hf0.95	XX
E_S65F10000_hf1	XX
E_S65F1000_hf0.001	XX
E_S65F1000_hf0.01	XX
E_S65F1000_hf0.10	XX
E_S65F1000_hf0.50	XX
E_S65F1000_hf0.95	XX
E_S65F1000_hf1	XX
E_S65F150_hf0.001	XY
E_S65F150_hf0.01	XY
E_S65F150_hf0.10	XY
E_S65F150_hf0.50	XY
E_S65F150_hf0.95	XY
E_S65F150_hf1	XY
E_S65F250_hf0.001	uncertain
E_S65F250_hf0.01	uncertain
E_S65F250_hf0.10	uncertain
E_S65F250_hf0.50	uncertain
E_S65F250_hf0.95	uncertain
E_S65F250_hf1	uncertain
E_S65F350_hf0.001	XX
E_S65F350_hf0.01	XX
E_S65F350_hf0.10	XX
E_S65F350_hf0.50	XX
E_S65F350_hf0.95	XX
E_S65F350_hf1	XX
E_S65F450_hf0.001	XX
E_S65F450_hf0.01	XX
E_S65F450_hf0.10	XX
E_S65F450_hf0.50	XX
E_S65F450_hf0.95	XX
E_S65F450_hf1	XX
E_S65M10000_hf0.001	XY
E_S65M10000_hf0.01	XY
E_S65M10000_hf0.10	XY
E_S65M10000_hf0.50	XY
E_S65M10000_hf0.95	XY
E_S65M10000_hf1	XY
E_S65M1000_hf0.001	XY
E_S65M1000_hf0.01	XY
E_S65M1000_hf0.10	XY
E_S65M1000_hf0.50	XY
E_S65M1000_hf0.95	XY
E_S65M1000_hf1	XY
E_S65M150_hf0.001	uncertain
E_S65M150_hf0.01	uncertain
E_S65M150_hf0.10	uncertain
E_S65M150_hf0.50	uncertain
E_S65M150_hf0.95	uncertain
E_S65M150_hf1	uncertain
E_S65M250_hf0.001	XY
E_S65M250_hf0.01	XY
E_S65M250_hf0.10	XY
E_S65M250_hf0.50	XY
E_S65M250_hf0.95	XY
E_S65M250_hf1	XY
E_S65M350_hf0.001	XY
E_S65M350_hf0.01	XY
E_S65M350_hf0.10	XY
E_S65M350_hf0.50	XY
E_S65M350_hf0.95	XY
E_S65M350_hf1	XY
E_S65M450_hf0.001	XY
E_S65M450_hf0.01	XY
E_S65M450_hf0.10	XY
E_S65M450_hf0.50	XY
E_S65M450_hf0.95	XY
E_S65M450_hf1	XY
E_S66F10000_hf0.001	XX
E_S66F10000_hf0.01	XX
E_S66F10000_hf0.10	XX
E_S66F10000_hf0.50	XX
E_S66F10000_hf0.95	XX
E_S66F10000_hf1	XX
E_S66F1000_hf0.001	XX
E_S66F1000_hf0.01	XX
E_S66F1000_hf0.10	XX
E_S66F1000_hf0.50	XX
E_S66F1000_hf0.95	XX
E_S66F1000_hf1	XX
E_S66F150_hf0.001	uncertain
E_S66F150_hf0.01	uncertain
E_S66F150_hf0.10	uncertain
E_S66F150_hf0.50	uncertain
E_S66F150_hf0.95	uncertain
E_S66F150_hf1	uncertain
E_S66F250_hf0.001	XX
E_S66F250_hf0.01	XX
E_S66F250_hf0.10	XX
E_S66F250_hf0.50	XX
E_S66F250_hf0.95	XX
E_S66F250_hf1	XX
E_S66F350_hf0.001	uncertain
E_S66F350_hf0.01	uncertain
E_S66F350_hf0.10	uncertain
E_S66F350_hf0.50	uncertain
E_S66F350_hf0.95	uncertain
E_S66F350_hf1	uncertain
E_S66F450_hf0.001	XX
E_S66F450_hf0.01	XX
E_S66F450_hf0.10	XX
E_S66F450_hf0.50	XX
E_S66F450_hf0.95	XX
E_S66F450_hf1	XX
E_S66M10000_hf0.001	XY
E_S66M10000_hf0.01	XY
E_S66M10000_hf0.10	XY
E_S66M10000_hf0.50	XY
E_S66M10000_hf0.95	XY
E_S66M10000_hf1	XY
E_S66M1000_hf0.001	XY
E_S66M1000_hf0.01	XY
E_S66M1000_hf0.10	XY
E_S66M1000_hf0.50	XY
E_S66M1000_hf0.95	XY
E_S66M1000_hf1	XY
E_S66M150_hf0.001	uncertain
E_S66M150_hf0.01	uncertain
E_S66M150_hf0.10	uncertain
E_S66M150_hf0.50	uncertain
E_S66M150_hf0.95	uncertain
E_S66M150_hf1	uncertain
E_S66M250_hf0.001	XY
E_S66M250_hf0.01	XY
E_S66M250_hf0.10	XY
E_S66M250_hf0.50	XY
E_S66M250_hf0.95	XY
E_S66M250_hf1	XY
E_S66M350_hf0.001	XY
E_S66M350_hf0.01	XY
E_S66M350_hf0.10	XY
E_S66M350_hf0.50	XY
E_S66M350_hf0.95	XY
E_S66M350_hf1	XY
E_S66M450_hf0.001	XY
E_S66M450_hf0.01	XY
E_S66M450_hf0.10	XY
E_S66M450_hf0.50	XY
E_S66M450_hf0.95	XY
E_S66M450_hf1	XY
E_S67F10000_hf0.001	XX
E_S67F10000_hf0.01	XX
E_S67F10000_hf0.10	XX
E_S67F10000_hf0.50	XX
E_S67F10000_hf0.95	XX
E_S67F10000_hf1	XX
E_S67F1000_hf0.001	XX
E_S67F1000_hf0.01	XX
E_S67F1000_hf0.10	XX
E_S67F1000_hf0.50	XX
E_S67F1000_hf0.95	XX
E_S67F1000_hf1	XX
E_S67F150_hf0.001	uncertain
E_S67F150_hf0.01	uncertain
E_S67F150_hf0.10	uncertain
E_S67F150_hf0.50	uncertain
E_S67F150_hf0.95	uncertain
E_S67F150_hf1	uncertain
E_S67F250_hf0.001	uncertain
E_S67F250_hf0.01	uncertain
E_S67F250_hf0.10	uncertain
E_S67F250_hf0.50	uncertain
E_S67F250_hf0.95	uncertain
E_S67F250_hf1	uncertain
E_S67F350_hf0.001	XX
E_S67F350_hf0.01	XX
E_S67F350_hf0.10	XX
E_S67F350_hf0.50	XX
E_S67F350_hf0.95	XX
E_S67F350_hf1	XX
E_S67F450_hf0.001	XX
E_S67F450_hf0.01	XX
E_S67F450_hf0.10	XX
E_S67F450_hf0.50	XX
E_S67F450_hf0.95	XX
E_S67F450_hf1	XX
E_S67M10000_hf0.001	XY
E_S67M10000_hf0.01	XY
E_S67M10000_hf0.10	XY
E_S67M10000_hf0.50	XY
E_S67M10000_hf0.95	XY
E_S67M10000_hf1	XY
E_S67M1000_hf0.001	XY
E_S67M1000_hf0.01	XY
E_S67M1000_hf0.10	XY
E_S67M1000_hf0.50	XY
E_S67M1000_hf0.95	XY
E_S67M1000_hf1	XY
E_S67M150_hf0.001	XY
E_S67M150_hf0.01	XY
E_S67M150_hf0.10	XY
E_S67M150_hf0.50	XY
E_S67M150_hf0.95	XY
E_S67M150_hf1	XY
E_S67M250_hf0.001	XY
E_S67M250_hf0.01	XY
E_S67M250_hf0.10	XY
E_S67M250_hf0.50	XY
E_S67M250_hf0.95	XY
E_S67M250_hf1	XY
E_S67M350_hf0.001	XX
E_S67M350_hf0.01	XX
E_S67M350_hf0.10	XX
E_S67M350_hf0.50	XX
E_S67M350_hf0.95	XX
E_S67M350_hf1	XX
E_S67M450_hf0.001	XY
E_S67M450_hf0.01	XY
E_S67M450_hf0.10	XY
E_S67M450_hf0.50	XY
E_S67M450_hf0.95	XY
E_S67M450_hf1	XY
E_S68F10000_hf0.001	XX
E_S68F10000_hf0.01	XX
E_S68F10000_hf0.10	XX
E_S68F10000_hf0.50	XX
E_S68F10000_hf0.95	XX
E_S68F10000_hf1	XX
E_S68F1000_hf0.001	XX
E_S68F1000_hf0.01	XX
E_S68F1000_hf0.10	XX
E_S68F1000_hf0.50	XX
E_S68F1000_hf0.95	XX
E_S68F1000_hf1	XX
E_S68F150_hf0.001	XX
E_S68F150_hf0.01	XX
E_S68F150_hf0.10	XX
E_S68F150_hf0.50	XX
E_S68F150_hf0.95	XX
E_S68F150_hf1	XX
E_S68F250_hf0.001	uncertain
E_S68F250_hf0.01	uncertain
E_S68F250_hf0.10	uncertain
E_S68F250_hf0.50	uncertain
E_S68F250_hf0.95	uncertain
E_S68F250_hf1	uncertain
E_S68F350_hf0.001	XX
E_S68F350_hf0.01	XX
E_S68F350_hf0.10	XX
E_S68F350_hf0.50	XX
E_S68F350_hf0.95	XX
E_S68F350_hf1	XX
E_S68F450_hf0.001	uncertain
E_S68F450_hf0.01	uncertain
E_S68F450_hf0.10	uncertain
E_S68F450_hf0.50	uncertain
E_S68F450_hf0.95	uncertain
E_S68F450_hf1	uncertain
E_S68M10000_hf0.001	XY
E_S68M10000_hf0.01	XY
E_S68M10000_hf0.10	XY
E_S68M10000_hf0.50	XY
E_S68M10000_hf0.95	XY
E_S68M10000_hf1	XY
E_S68M1000_hf0.001	XY
E_S68M1000_hf0.01	XY
E_S68M1000_hf0.10	XY
E_S68M1000_hf0.50	XY
E_S68M1000_hf0.95	XY
E_S68M1000_hf1	XY
E_S68M150_hf0.001	uncertain
E_S68M150_hf0.01	uncertain
E_S68M150_hf0.10	uncertain
E_S68M150_hf0.50	uncertain
E_S68M150_hf0.95	uncertain
E_S68M150_hf1	uncertain
E_S68M250_hf0.001	XY
E_S68M250_hf0.01	XY
E_S68M250_hf0.10	XY
E_S68M250_hf0.50	XY
E_S68M250_hf0.95	XY
E_S68M250_hf1	XY
E_S68M350_hf0.001	XY
E_S68M350_hf0.01	XY
E_S68M350_hf0.10	XY
E_S68M350_hf0.50	XY
E_S68M350_hf0.95	XY
E_S68M350_hf1	XY
E_S68M450_hf0.001	XY
E_S68M450_hf0.01	XY
E_S68M450_hf0.10	XY
E_S68M450_hf0.50	XY
E_S68M450_hf0.95	XY
E_S68M450_hf1	XY
E_S69F10000_hf0.001	XX
E_S69F10000_hf0.01	XX
E_S69F10000_hf0.10	XX
E_S69F10000_hf0.50	XX
E_S69F10000_hf0.95	XX
E_S69F10000_hf1	XX
E_S69F1000_hf0.001	XX
E_S69F1000_hf0.01	XX
E_S69F1000_hf0.10	XX
E_S69F1000_hf0.50	XX
E_S69F1000_hf0.95	XX
E_S69F1000_hf1	XX
E_S69F150_hf0.001	uncertain
E_S69F150_hf0.01	uncertain
E_S69F150_hf0.10	uncertain
E_S69F150_hf0.50	uncertain
E_S69F150_hf0.95	uncertain
E_S69F150_hf1	uncertain
E_S69F250_hf0.001	uncertain
E_S69F250_hf0.01	uncertain
E_S69F250_hf0.10	uncertain
E_S69F250_hf0.50	uncertain
E_S69F250_hf0.95	uncertain
E_S69F250_hf1	uncertain
E_S69F350_hf0.001	XX
E_S69F350_hf0.01	XX
E_S69F350_hf0.10	XX
E_S69F350_hf0.50	XX
E_S69F350_hf0.95	XX
E_S69F350_hf1	XX
E_S69F450_hf0.001	XX
E_S69F450_hf0.01	XX
E_S69F450_hf0.10	XX
E_S69F450_hf0.50	XX
E_S69F450_hf0.95	XX
E_S69F450_hf1	XX
E_S69M10000_hf0.001	XY
E_S69M10000_hf0.01	XY
E_S69M10000_hf0.10	XY
E_S69M10000_hf0.50	XY
E_S69M10000_hf0.95	XY
E_S69M10000_hf1	XY
E_S69M1000_hf0.001	XY
E_S69M1000_hf0.01	XY
E_S69M1000_hf0.10	XY
E_S69M1000_hf0.50	XY
E_S69M1000_hf0.95	XY
E_S69M1000_hf1	XY
E_S69M150_hf0.001	XY
E_S69M150_hf0.01	XY
E_S69M150_hf0.10	XY
E_S69M150_hf0.50	XY
E_S69M150_hf0.95	XY
E_S69M150_hf1	XY
E_S69M250_hf0.001	XY
E_S69M250_hf0.01	XY
E_S69M250_hf0.10	XY
E_S69M250_hf0.50	XY
E_S69M250_hf0.95	XY
E_S69M250_hf1	XY
E_S69M350_hf0.001	XY
E_S69M350_hf0.01	XY
E_S69M350_hf0.10	XY
E_S69M350_hf0.50	XY
E_S69M350_hf0.95	XY
E_S69M350_hf1	XY
E_S69M450_hf0.001	uncertain
E_S69M450_hf0.01	uncertain
E_S69M450_hf0.10	uncertain
E_S69M450_hf0.50	uncertain
E_S69M450_hf0.95	uncertain
E_S69M450_hf1	uncertain
E_S6F10000_hf0.001	XX
E_S6F10000_hf0.01	XX
E_S6F10000_hf0.10	XX
E_S6F10000_hf0.50	XX
E_S6F10000_hf0.95	XX
E_S6F10000_hf1	XX
E_S6F1000_hf0.001	XX
E_S6F1000_hf0.01	XX
E_S6F1000_hf0.10	XX
E_S6F1000_hf0.50	XX
E_S6F1000_hf0.95	XX
E_S6F1000_hf1	XX
E_S6F150_hf0.001	XX
E_S6F150_hf0.01	XX
E_S6F150_hf0.10	XX
E_S6F150_hf0.50	XX
E_S6F150_hf0.95	XX
E_S6F150_hf1	XX
E_S6F250_hf0.001	uncertain
E_S6F250_hf0.01	uncertain
E_S6F250_hf0.10	uncertain
E_S6F250_hf0.50	uncertain
E_S6F250_hf0.95	uncertain
E_S6F250_hf1	uncertain
E_S6F350_hf0.001	uncertain
E_S6F350_hf0.01	uncertain
E_S6F350_hf0.10	uncertain
E_S6F350_hf0.50	uncertain
E_S6F350_hf0.95	uncertain
E_S6F350_hf1	uncertain
E_S6F450_hf0.001	XX
E_S6F450_hf0.01	XX
E_S6F450_hf0.10	XX
E_S6F450_hf0.50	XX
E_S6F450_hf0.95	XX
E_S6F450_hf1	XX
E_S6M10000_hf0.001	XY
E_S6M10000_hf0.01	XY
E_S6M10000_hf0.10	XY
E_S6M10000_hf0.50	XY
E_S6M10000_hf0.95	XY
E_S6M10000_hf1	XY
E_S6M1000_hf0.001	XY
E_S6M1000_hf0.01	XY
E_S6M1000_hf0.10	XY
E_S6M1000_hf0.50	XY
E_S6M1000_hf0.95	XY
E_S6M1000_hf1	XY
E_S6M150_hf0.001	uncertain
E_S6M150_hf0.01	uncertain
E_S6M150_hf0.10	uncertain
E_S6M150_hf0.50	uncertain
E_S6M150_hf0.95	uncertain
E_S6M150_hf1	uncertain
E_S6M250_hf0.001	uncertain
E_S6M250_hf0.01	uncertain
E_S6M250_hf0.10	uncertain
E_S6M250_hf0.50	uncertain
E_S6M250_hf0.95	uncertain
E_S6M250_hf1	uncertain
E_S6M350_hf0.001	XY
E_S6M350_hf0.01	XY
E_S6M350_hf0.10	XY
E_S6M350_hf0.50	XY
E_S6M350_hf0.95	XY
E_S6M350_hf1	XY
E_S6M450_hf0.001	XY
E_S6M450_hf0.01	XY
E_S6M450_hf0.10	XY
E_S6M450_hf0.50	XY
E_S6M450_hf0.95	XY
E_S6M450_hf1	XY
E_S70F10000_hf0.001	XX
E_S70F10000_hf0.01	XX
E_S70F10000_hf0.10	XX
E_S70F10000_hf0.50	XX
E_S70F10000_hf0.95	XX
E_S70F10000_hf1	XX
E_S70F1000_hf0.001	XX
E_S70F1000_hf0.01	XX
E_S70F1000_hf0.10	XX
E_S70F1000_hf0.50	XX
E_S70F1000_hf0.95	XX
E_S70F1000_hf1	XX
E_S70F150_hf0.001	uncertain
E_S70F150_hf0.01	uncertain
E_S70F150_hf0.10	uncertain
E_S70F150_hf0.50	uncertain
E_S70F150_hf0.95	uncertain
E_S70F150_hf1	uncertain
E_S70F250_hf0.001	XX
E_S70F250_hf0.01	XX
E_S70F250_hf0.10	XX
E_S70F250_hf0.50	XX
E_S70F250_hf0.95	XX
E_S70F250_hf1	XX
E_S70F350_hf0.001	uncertain
E_S70F350_hf0.01	uncertain
E_S70F350_hf0.10	uncertain
E_S70F350_hf0.50	uncertain
E_S70F350_hf0.95	uncertain
E_S70F350_hf1	uncertain
E_S70F450_hf0.001	uncertain
E_S70F450_hf0.01	uncertain
E_S70F450_hf0.10	uncertain
E_S70F450_hf0.50	uncertain
E_S70F450_hf0.95	uncertain
E_S70F450_hf1	uncertain
E_S70M10000_hf0.001	XY
E_S70M10000_hf0.01	XY
E_S70M10000_hf0.10	XY
E_S70M10000_hf0.50	XY
E_S70M10000_hf0.95	XY
E_S70M10000_hf1	XY
E_S70M1000_hf0.001	XY
E_S70M1000_hf0.01	XY
E_S70M1000_hf0.10	XY
E_S70M1000_hf0.50	XY
E_S70M1000_hf0.95	XY
E_S70M1000_hf1	XY
E_S70M150_hf0.001	XY
E_S70M150_hf0.01	XY
E_S70M150_hf0.10	XY
E_S70M150_hf0.50	XY
E_S70M150_hf0.95	XY
E_S70M150_hf1	XY
E_S70M250_hf0.001	uncertain
E_S70M250_hf0.01	uncertain
E_S70M250_hf0.10	uncertain
E_S70M250_hf0.50	uncertain
E_S70M250_hf0.95	uncertain
E_S70M250_hf1	uncertain
E_S70M350_hf0.001	uncertain
E_S70M350_hf0.01	uncertain
E_S70M350_hf0.10	uncertain
E_S70M350_hf0.50	uncertain
E_S70M350_hf0.95	uncertain
E_S70M350_hf1	uncertain
E_S70M450_hf0.001	XY
E_S70M450_hf0.01	XY
E_S70M450_hf0.10	XY
E_S70M450_hf0.50	XY
E_S70M450_hf0.95	XY
E_S70M450_hf1	XY
E_S71F10000_hf0.001	XX
E_S71F10000_hf0.01	XX
E_S71F10000_hf0.10	XX
E_S71F10000_hf0.50	XX
E_S71F10000_hf0.95	XX
E_S71F10000_hf1	XX
E_S71F1000_hf0.001	XX
E_S71F1000_hf0.01	XX
E_S71F1000_hf0.10	XX
E_S71F1000_hf0.50	XX
E_S71F1000_hf0.95	XX
E_S71F1000_hf1	XX
E_S71F150_hf0.001	uncertain
E_S71F150_hf0.01	uncertain
E_S71F150_hf0.10	uncertain
E_S71F150_hf0.50	uncertain
E_S71F150_hf0.95	uncertain
E_S71F150_hf1	uncertain
E_S71F250_hf0.001	XX
E_S71F250_hf0.01	XX
E_S71F250_hf0.10	XX
E_S71F250_hf0.50	XX
E_S71F250_hf0.95	XX
E_S71F250_hf1	XX
E_S71F350_hf0.001	uncertain
E_S71F350_hf0.01	uncertain
E_S71F350_hf0.10	uncertain
E_S71F350_hf0.50	uncertain
E_S71F350_hf0.95	uncertain
E_S71F350_hf1	uncertain
E_S71F450_hf0.001	XX
E_S71F450_hf0.01	XX
E_S71F450_hf0.10	XX
E_S71F450_hf0.50	XX
E_S71F450_hf0.95	XX
E_S71F450_hf1	XX
E_S71M10000_hf0.001	XY
E_S71M10000_hf0.01	XY
E_S71M10000_hf0.10	XY
E_S71M10000_hf0.50	XY
E_S71M10000_hf0.95	XY
E_S71M10000_hf1	XY
E_S71M1000_hf0.001	XY
E_S71M1000_hf0.01	XY
E_S71M1000_hf0.10	XY
E_S71M1000_hf0.50	XY
E_S71M1000_hf0.95	XY
E_S71M1000_hf1	XY
E_S71M150_hf0.001	XY
E_S71M150_hf0.01	XY
E_S71M150_hf0.10	XY
E_S71M150_hf0.50	XY
E_S71M150_hf0.95	XY
E_S71M150_hf1	XY
E_S71M250_hf0.001	uncertain
E_S71M250_hf0.01	uncertain
E_S71M250_hf0.10	uncertain
E_S71M250_hf0.50	uncertain
E_S71M250_hf0.95	uncertain
E_S71M250_hf1	uncertain
E_S71M350_hf0.001	XY
E_S71M350_hf0.01	XY
E_S71M350_hf0.10	XY
E_S71M350_hf0.50	XY
E_S71M350_hf0.95	XY
E_S71M350_hf1	XY
E_S71M450_hf0.001	XY
E_S71M450_hf0.01	XY
E_S71M450_hf0.10	XY
E_S71M450_hf0.50	XY
E_S71M450_hf0.95	XY
E_S71M450_hf1	XY
E_S72F10000_hf0.001	XX
E_S72F10000_hf0.01	XX
E_S72F10000_hf0.10	XX
E_S72F10000_hf0.50	XX
E_S72F10000_hf0.95	XX
E_S72F10000_hf1	XX
E_S72F1000_hf0.001	XX
E_S72F1000_hf0.01	XX
E_S72F1000_hf0.10	XX
E_S72F1000_hf0.50	XX
E_S72F1000_hf0.95	XX
E_S72F1000_hf1	XX
E_S72F150_hf0.001	XX
E_S72F150_hf0.01	XX
E_S72F150_hf0.10	XX
E_S72F150_hf0.50	XX
E_S72F150_hf0.95	XX
E_S72F150_hf1	XX
E_S72F250_hf0.001	XX
E_S72F250_hf0.01	XX
E_S72F250_hf0.10	XX
E_S72F250_hf0.50	XX
E_S72F250_hf0.95	XX
E_S72F250_hf1	XX
E_S72F350_hf0.001	XX
E_S72F350_hf0.01	XX
E_S72F350_hf0.10	XX
E_S72F350_hf0.50	XX
E_S72F350_hf0.95	XX
E_S72F350_hf1	XX
E_S72F450_hf0.001	XX
E_S72F450_hf0.01	XX
E_S72F450_hf0.10	XX
E_S72F450_hf0.50	XX
E_S72F450_hf0.95	XX
E_S72F450_hf1	XX
E_S72M10000_hf0.001	XY
E_S72M10000_hf0.01	XY
E_S72M10000_hf0.10	XY
E_S72M10000_hf0.50	XY
E_S72M10000_hf0.95	XY
E_S72M10000_hf1	XY
E_S72M1000_hf0.001	XY
E_S72M1000_hf0.01	XY
E_S72M1000_hf0.10	XY
E_S72M1000_hf0.50	XY
E_S72M1000_hf0.95	XY
E_S72M1000_hf1	XY
E_S72M150_hf0.001	XY
E_S72M150_hf0.01	XY
E_S72M150_hf0.10	XY
E_S72M150_hf0.50	XY
E_S72M150_hf0.95	XY
E_S72M150_hf1	XY
E_S72M250_hf0.001	uncertain
E_S72M250_hf0.01	uncertain
E_S72M250_hf0.10	uncertain
E_S72M250_hf0.50	uncertain
E_S72M250_hf0.95	uncertain
E_S72M250_hf1	uncertain
E_S72M350_hf0.001	XY
E_S72M350_hf0.01	XY
E_S72M350_hf0.10	XY
E_S72M350_hf0.50	XY
E_S72M350_hf0.95	XY
E_S72M350_hf1	XY
E_S72M450_hf0.001	XY
E_S72M450_hf0.01	XY
E_S72M450_hf0.10	XY
E_S72M450_hf0.50	XY
E_S72M450_hf0.95	XY
E_S72M450_hf1	XY
E_S73F10000_hf0.001	XX
E_S73F10000_hf0.01	XX
E_S73F10000_hf0.10	XX
E_S73F10000_hf0.50	XX
E_S73F10000_hf0.95	XX
E_S73F10000_hf1	XX
E_S73F1000_hf0.001	XX
E_S73F1000_hf0.01	XX
E_S73F1000_hf0.10	XX
E_S73F1000_hf0.50	XX
E_S73F1000_hf0.95	XX
E_S73F1000_hf1	XX
E_S73F150_hf0.001	uncertain
E_S73F150_hf0.01	uncertain
E_S73F150_hf0.10	uncertain
E_S73F150_hf0.50	uncertain
E_S73F150_hf0.95	uncertain
E_S73F150_hf1	uncertain
E_S73F250_hf0.001	uncertain
E_S73F250_hf0.01	uncertain
E_S73F250_hf0.10	uncertain
E_S73F250_hf0.50	uncertain
E_S73F250_hf0.95	uncertain
E_S73F250_hf1	uncertain
E_S73F350_hf0.001	uncertain
E_S73F350_hf0.01	uncertain
E_S73F350_hf0.10	uncertain
E_S73F350_hf0.50	uncertain
E_S73F350_hf0.95	uncertain
E_S73F350_hf1	uncertain
E_S73F450_hf0.001	uncertain
E_S73F450_hf0.01	uncertain
E_S73F450_hf0.10	uncertain
E_S73F450_hf0.50	uncertain
E_S73F450_hf0.95	uncertain
E_S73F450_hf1	uncertain
E_S73M10000_hf0.001	XY
E_S73M10000_hf0.01	XY
E_S73M10000_hf0.10	XY
E_S73M10000_hf0.50	XY
E_S73M10000_hf0.95	XY
E_S73M10000_hf1	XY
E_S73M1000_hf0.001	XY
E_S73M1000_hf0.01	XY
E_S73M1000_hf0.10	XY
E_S73M1000_hf0.50	XY
E_S73M1000_hf0.95	XY
E_S73M1000_hf1	XY
E_S73M150_hf0.001	uncertain
E_S73M150_hf0.01	uncertain
E_S73M150_hf0.10	uncertain
E_S73M150_hf0.50	uncertain
E_S73M150_hf0.95	uncertain
E_S73M150_hf1	uncertain
E_S73M250_hf0.001	XY
E_S73M250_hf0.01	XY
E_S73M250_hf0.10	XY
E_S73M250_hf0.50	XY
E_S73M250_hf0.95	XY
E_S73M250_hf1	XY
E_S73M350_hf0.001	XY
E_S73M350_hf0.01	XY
E_S73M350_hf0.10	XY
E_S73M350_hf0.50	XY
E_S73M350_hf0.95	XY
E_S73M350_hf1	XY
E_S73M450_hf0.001	XY
E_S73M450_hf0.01	XY
E_S73M450_hf0.10	XY
E_S73M450_hf0.50	XY
E_S73M450_hf0.95	XY
E_S73M450_hf1	XY
E_S74F10000_hf0.001	XX
E_S74F10000_hf0.01	XX
E_S74F10000_hf0.10	XX
E_S74F10000_hf0.50	XX
E_S74F10000_hf0.95	XX
E_S74F10000_hf1	XX
E_S74F1000_hf0.001	XX
